Time,Source,Destination,Protocol,Status
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:39,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:39,20.42.73.24,10.78.150.79,6,✅ Normal
14:40:40,20.42.73.24,10.78.150.79,6,✅ Normal
14:40:40,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:40,20.42.73.24,10.78.150.79,6,✅ Normal
14:40:40,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:40,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:40,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:40,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:40,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:40,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:40,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:40,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:40,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:40,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:40,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:40,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:40,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:40,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:40,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:40,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:40,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:40,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:41,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:41,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:41,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:41,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:42,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:42,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:42,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:42,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:42,20.42.73.24,10.78.150.79,6,✅ Normal
14:40:42,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:42,20.42.73.24,10.78.150.79,6,✅ Normal
14:40:42,20.42.73.24,10.78.150.79,6,✅ Normal
14:40:42,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:42,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:42,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:42,34.1.16.64,10.78.150.79,6,✅ Normal
14:40:42,10.78.150.79,34.1.16.64,6,✅ Normal
14:40:45,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:45,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:45,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:45,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:45,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:45,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:45,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:45,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:45,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:46,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:46,20.42.73.24,10.78.150.79,6,✅ Normal
14:40:46,10.78.150.79,20.42.73.24,6,✅ Normal
14:40:46,20.42.73.24,10.78.150.79,6,✅ Normal
14:40:46,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:46,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:46,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:46,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:46,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:46,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:46,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:46,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:46,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:46,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:47,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:47,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:47,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:47,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:47,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:47,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:47,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:47,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:48,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:49,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:49,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:49,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:49,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:49,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:49,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:49,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:49,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:49,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:49,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:49,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:49,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:49,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:49,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:49,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:49,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:49,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:49,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:49,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:49,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:49,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:50,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:50,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:50,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:50,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:50,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:50,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:50,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:50,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:50,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:50,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:50,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:50,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:50,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:50,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:50,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:50,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:50,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:50,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:51,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:51,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:51,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:51,10.78.150.79,23.205.118.16,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,20.190.146.32,10.78.150.79,6,✅ Normal
14:40:51,10.78.150.79,20.190.146.32,6,✅ Normal
14:40:52,23.205.118.16,10.78.150.79,6,✅ Normal
14:40:52,10.78.150.79,23.205.118.16,6,✅ Normal
14:40:52,10.78.150.79,23.205.118.16,6,✅ Normal
14:40:52,23.205.118.16,10.78.150.79,6,✅ Normal
14:40:52,23.205.118.16,10.78.150.79,6,✅ Normal
14:40:52,23.205.118.16,10.78.150.79,6,✅ Normal
14:40:52,10.78.150.79,23.205.118.16,6,✅ Normal
14:40:52,10.78.150.79,23.205.118.16,6,✅ Normal
14:40:52,10.78.150.79,23.205.118.16,6,✅ Normal
14:40:52,23.205.118.16,10.78.150.79,6,✅ Normal
14:40:52,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:52,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:52,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:52,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:52,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:52,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:52,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:53,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:53,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:53,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:53,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:53,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:53,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:53,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:53,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:53,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:53,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:53,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:53,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:53,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:53,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:53,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:53,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:53,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:54,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:54,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:54,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:54,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:54,10.78.150.79,51.116.246.105,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:54,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:54,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:55,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:55,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:55,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:55,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:55,4.144.9.128,10.78.150.79,6,✅ Normal
14:40:55,10.78.150.79,4.144.9.128,6,✅ Normal
14:40:55,10.78.150.79,224.0.0.251,17,✅ Normal
14:40:55,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:55,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:55,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:55,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:55,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:55,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:55,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:55,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:55,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:55,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:55,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:55,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:55,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:55,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:56,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:56,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:56,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:56,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:56,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:56,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:56,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:56,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:56,172.188.155.25,10.78.150.79,6,✅ Normal
14:40:56,10.78.150.79,172.188.155.25,6,✅ Normal
14:40:56,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:56,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:56,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:56,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:56,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:56,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:56,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:56,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:56,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:56,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:56,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:57,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:57,10.78.150.79,224.0.0.251,17,✅ Normal
14:40:57,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:57,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:57,10.78.150.79,10.78.150.254,17,✅ Normal
14:40:57,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:57,10.78.150.254,10.78.150.79,17,✅ Normal
14:40:57,10.78.150.79,224.0.0.251,17,✅ Normal
14:40:57,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:57,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:57,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:57,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:57,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:57,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:57,10.78.150.79,34.1.16.64,6,✅ Normal
14:40:57,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:57,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:57,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:57,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:57,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:57,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:58,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,52.182.143.208,10.78.150.79,6,✅ Normal
14:40:59,10.78.150.79,52.182.143.208,6,✅ Normal
14:40:59,10.78.150.79,172.188.155.25,6,✅ Normal
14:41:00,10.78.150.79,172.188.155.25,6,✅ Normal
14:41:00,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:00,10.78.150.79,52.182.143.208,6,✅ Normal
14:41:00,10.78.150.79,52.182.143.208,6,✅ Normal
14:41:00,172.188.155.25,10.78.150.79,6,✅ Normal
14:41:00,172.188.155.25,10.78.150.79,6,✅ Normal
14:41:00,172.188.155.25,10.78.150.79,6,✅ Normal
14:41:00,10.78.150.79,172.188.155.25,6,✅ Normal
14:41:00,172.188.155.25,10.78.150.79,6,✅ Normal
14:41:00,172.188.155.25,10.78.150.79,6,✅ Normal
14:41:00,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:00,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:00,52.182.143.208,10.78.150.79,6,✅ Normal
14:41:00,10.78.150.79,52.182.143.208,6,✅ Normal
14:41:01,52.182.143.208,10.78.150.79,6,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:01,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:01,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:01,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:02,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:02,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:02,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:02,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:03,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:03,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:03,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:03,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:03,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:03,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:04,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:04,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:04,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:04,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:04,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:04,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:04,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:04,10.78.150.79,10.78.150.254,17,✅ Normal
14:41:05,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:05,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:05,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:05,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:05,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:05,10.78.150.254,10.78.150.79,17,✅ Normal
14:41:05,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:05,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:05,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:05,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:05,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
14:41:06,10.78.150.79,4.144.9.128,6,✅ Normal
14:41:06,4.144.9.128,10.78.150.79,6,✅ Normal
